year,country,"literacy rate, adult total (% of people ages 15 and above)","primary completion rate, total (% of relevant age group)","school enrollment, secondary (% gross)",gdp per capita (current us$),"access to electricity, rural (% of rural population)",poverty headcount ratio at $6.85 a day (2017 ppp) (% of population),individuals using the internet (% of population)
2008,MMR,,92.4023590087891,49.8544006347656,658.442487229705,36.4,,0.22
2009,MMR,,92.8484497070312,49.9202194213867,758.442935789255,37.6,,0.22
2010,MMR,,94.0639877319336,50.8916511535645,1010.53417343401,32.5,,0.25
2011,MMR,,,,1213.62898703376,40.2,,0.98
2012,MMR,,,,1202.6658960055,41.4,,1.4
2013,MMR,,,,1199.09561597055,42.7,,1.8
2014,MMR,,,56.900520324707,1293.00042298704,37.9,,7.4
2015,MMR,,,,1166.73305546288,47.6,72.8,10.9
2016,MMR,75.5512008666992,,67.0034103393555,1229.19713515893,39.8,,16.0
2017,MMR,,,71.2600784301758,1272.82241830603,59.9,68.2,23.6
2018,MMR,,103.588432312012,75.6469802856445,1298.21310320785,54.6,,29.4
2019,MMR,89.0,,,1425.98954211903,57.5,,36.5
2020,MMR,,,,1490.21683548367,60.1,,45.4
2021,MMR,,,,1242.72134419599,62.8,,56.5
2022,MMR,,,,1158.05005034332,62.8,,58.0
2023,MMR,,,,1233.19666209269,68.8,,58.5
2024,MMR,,,,,,,
1990,MNA,55.9071884155273,75.3217163085938,55.6062316894531,2225.56198986398,,,
1991,MNA,57.2411804199219,76.3154678344727,55.9709396362305,1390.33478262841,,,
1992,MNA,58.3511009216309,77.9088897705078,55.5817413330078,1383.77121121718,,,
1993,MNA,59.2028503417969,78.6615600585938,57.1198997497559,1159.53057394624,,,
1994,MNA,60.1414985656738,78.7500305175781,59.8274307250977,1203.37377606864,,,
1995,MNA,61.678768157959,80.4491119384766,60.039119720459,1304.67924137287,,,
1996,MNA,62.8411598205566,80.9202499389648,60.2297706604004,1431.50291427811,,,
1997,MNA,63.9688110351562,81.1604995727539,61.7233085632324,1475.93650543546,,,
1998,MNA,65.1422882080078,81.6023025512695,63.5760116577148,1483.87545376079,,,
1999,MNA,66.2641677856445,82.0922393798828,65.115119934082,1590.73449860493,,,
2000,MNA,67.3085632324219,81.4590682983398,66.2975921630859,1647.90580225671,82.6134357076769,,
2001,MNA,68.495979309082,82.8531265258789,67.4664764404297,1636.04338864997,82.9640539597475,,
2002,MNA,69.5149536132812,82.4837036132812,68.3514099121094,1549.3508174048,82.5295464516214,,
2003,MNA,72.4437026977539,82.9301910400391,69.4978332519531,1668.03909053501,84.3927661837216,,
2004,MNA,73.3178329467773,86.6361312866211,70.2539901733398,1938.07729335777,83.7555549357565,,
2005,MNA,73.9425582885742,89.0404510498047,69.7637329101562,2223.35002565662,85.5037783128336,,
2006,MNA,72.6801986694336,85.755126953125,69.8464889526367,2553.99417126231,89.4492850046391,,
2007,MNA,73.388427734375,87.1533432006836,68.5334777832031,3075.06061242127,85.6089844666848,,
2008,MNA,75.1688766479492,89.3224029541016,69.3614501953125,3723.89508216659,86.7156273856766,,
2009,MNA,73.7108917236328,87.4916687011719,70.9033203125,3551.66107682022,86.9096449014303,,
2010,MNA,74.2341003417969,88.2446975708008,71.7710494995117,4040.01754603376,88.9009727117375,,
2011,MNA,74.5367126464844,88.3729095458984,74.9878234863281,4649.16166856547,88.730956855558,,
2012,MNA,75.32568359375,89.0834579467773,75.8346710205078,4906.91313645694,87.2602081476375,,
2013,MNA,76.0375213623047,85.8194580078125,73.2698822021484,4458.35527673203,92.761816179679,,
2014,MNA,76.3282623291016,85.5459365844727,73.7573623657227,4312.21641273822,91.0393860399246,,
2015,MNA,76.9436798095703,84.8247985839844,73.7005386352539,3803.87110555447,91.2831912656382,,
2016,MNA,75.469482421875,84.1682968139648,73.9296722412109,3830.71300891916,91.9403165275027,,
2017,MNA,75.9251327514648,83.6488800048828,74.1079177856445,3768.7597495354,94.6185370562369,,
2018,MNA,76.313102722168,84.629280090332,74.3747634887695,3682.71025533449,97.3260056251525,,
2019,MNA,76.7212677001953,85.2631912231445,74.8191833496094,3594.10876400589,92.844737558086,,
2020,MNA,77.0609664916992,86.9324722290039,75.5250015258789,3175.61706654976,93.0349973410077,,
2021,MNA,77.465950012207,87.2322692871094,76.3790130615234,3653.70376970852,93.1241358920304,,
2022,MNA,77.8948593139648,87.0507888793945,76.8262710571289,4030.08692997644,93.3119903205079,,
2023,MNA,78.259391784668,,,3797.10418034163,94.649876497714,,
1990,MNE,,,,,100.0,,
1991,MNE,93.0,,,,100.0,,
1992,MNE,,,,,100.0,,
1993,MNE,,,,,100.0,,
1994,MNE,,,,,100.0,,
1995,MNE,,,,,100.0,,
1996,MNE,,,,,100.0,,
1997,MNE,,,,1375.32668139586,100.0,,
1998,MNE,,,,1405.81632669854,100.0,,
1999,MNE,,,,1367.90257335097,100.0,,
2000,MNE,,,,1627.06511911987,98.2,,
2001,MNE,,,,1909.59870186179,98.2,,
2002,MNE,,,,2106.6350684523,98.2,,
2003,MNE,98.0,,91.9459609985352,2789.15906483509,98.1,,
2004,MNE,,,90.45458984375,3380.16512135859,98.1,,25.4
2005,MNE,,,91.0373306274414,3674.6179242797,99.5,,27.1
2006,MNE,,,92.1242370605469,4425.67887307803,98.1,,28.9
2007,MNE,,,92.5225219726562,5976.39414454596,98.1,,30.8
2008,MNE,,,93.0311737060547,7367.75190910882,98.1,,32.9
2009,MNE,,,95.6065979003906,6727.10776676969,98.1,,35.1
2010,MNE,,,98.99609375,6688.40259641346,98.2,,37.5
2011,MNE,98.0,74.4485321044922,93.1708908081055,7328.78943085498,97.6,,35.6
2012,MNE,,96.2360382080078,92.6130599975586,6586.39970256684,98.3,26.3,56.8
2013,MNE,,,,7188.86361611271,99.9,23.3,60.3
2014,MNE,,,,7387.87296917548,94.1,22.6,63.9
2015,MNE,,99.9322204589844,91.863410949707,6517.19267514764,98.6,21.3,68.1
2016,MNE,,97.4612274169922,90.5575180053711,7033.43962398373,98.9,17.3,69.9
2017,MNE,,97.7640609741211,90.6022262573242,7803.35824465203,100.0,17.2,71.3
2018,MNE,98.5344009399414,100.53662109375,91.4442672729492,8850.3749248372,100.0,18.5,71.5
2019,MNE,,98.6865615844727,91.84033203125,8909.6538759126,99.9,15.2,73.5
2020,MNE,,101.628753662109,92.3578720092773,7677.37132106817,99.5,15.4,77.6
2021,MNE,98.9800033569336,99.2118988037109,93.1638412475586,9465.96153027794,99.4,12.2,82.2
2022,MNE,,110.560340881348,92.1609725952148,10093.4387007266,100.0,,88.2
2023,MNE,,106.734153747559,93.8724975585938,12221.4775546967,100.0,,89.8
2024,MNE,,,,,,,
1990,MNG,,,88.5091705322266,1220.17127664137,,,0.0
1991,MNG,,,83.9984283447266,1098.68017445549,,,
1992,MNG,,,75.8370590209961,607.813424662797,,,
1993,MNG,,,66.1689682006836,354.898613087701,,,
1994,MNG,,,64.7940826416016,422.864349383041,,,
1995,MNG,,72.2540435791016,61.2136192321777,652.67456284915,,79.3,0.00881
1996,MNG,,77.3034591674805,61.6228485107422,595.5810149554,,,0.0182
1997,MNG,,74.7586669921875,59.3523101806641,515.298004947316,,,0.113
1998,MNG,,86.7099533081055,60.0343208312988,483.878066074871,,94.1,0.146
1999,MNG,,86.1917266845703,59.1378402709961,448.660368337533,,,0.508
2000,MNG,98.0,86.7894287109375,63.0990791320801,476.02755082717,27.0,,1.26
2001,MNG,,91.1155624389648,70.1913909912109,524.453483552485,35.8,,1.65
2002,MNG,,96.3195724487305,75.116569519043,570.249213248399,36.8,77.1,2.04
2003,MNG,,99.6426620483398,82.4480209350586,643.168068921658,40.9,,
2004,MNG,,99.5769500732422,88.2544021606445,794.154552001815,39.0,,
2005,MNG,,98.7808990478516,91.6668701171875,994.90010913241,66.7,,
2006,MNG,,,91.7878112792969,1329.89179579053,41.5,,
2007,MNG,,,,1627.68787743359,42.9,50.6,9.0
2008,MNG,,,,2127.42678594737,44.4,,9.8
2009,MNG,,,99.4914703369141,1703.32756790019,46.1,,10.0
2010,MNG,98.0,,92.1322174072266,2625.21881402433,41.9,49.0,10.2
2011,MNG,,,,3736.04201455077,25.2,43.7,12.5
2012,MNG,,,,4328.89001905655,54.0,34.0,16.4
2013,MNG,,,,4340.14310544449,45.8,,17.7
2014,MNG,,,,4126.23975800524,60.8,28.1,19.9
2015,MNG,,99.2064743041992,,3838.92126989984,66.3,,22.5
2016,MNG,,96.7439193725586,,3619.90026383792,74.1,41.9,22.3
2017,MNG,,93.2745208740234,,3645.96708669551,81.7,,23.7
2018,MNG,96.8963470458984,97.2026443481445,91.1449660838225,4107.64288528468,94.6,38.3,47.1
2019,MNG,,96.7022552490234,89.1558423616889,4347.54610314873,96.9,,51.1
2020,MNG,99.0,97.0319900512695,95.9892657742893,4001.25193077703,98.5,,62.5
2021,MNG,,90.7440338134766,99.7959558672287,4517.61578018785,100.0,,81.6
2022,MNG,,95.7875595092773,97.6302037098505,4993.51487463495,100.0,22.1,82.2
2023,MNG,,95.2509307861328,99.1215283290276,5838.63108083902,100.0,,83.0
1990,MNP,,,,,100.0,,0.0
1991,MNP,,,,,100.0,,
1992,MNP,,,,,100.0,,
1993,MNP,,,,,99.9120910007945,,
1994,MNP,,,,,99.8787024816551,,
1995,MNP,,,,,100.0,,
1996,MNP,,,,,100.0,,
1997,MNP,,,,,100.0,,
1998,MNP,,,,,100.0,,
1999,MNP,,,,,100.0,,
2000,MNP,,,,,100.0,,
2001,MNP,,,,,100.0,,
2002,MNP,,,,19227.8894246608,100.0,,
2003,MNP,,,,18938.8728389967,100.0,,
2004,MNP,,,,18924.5831899653,100.0,,
2005,MNP,,,,17015.7487891715,100.0,,
2006,MNP,,,,16314.5578590027,100.0,,
2007,MNP,,,,15914.2193040498,100.0,,
2008,MNP,,,,16430.4461942257,100.0,,
2009,MNP,,,,14369.6339810212,100.0,,
2010,MNP,,,,14771.4037455399,100.0,,
2011,MNP,,,,13598.7166094613,100.0,,
2012,MNP,,,,14013.6003306158,100.0,,
2013,MNP,,,,14632.8518897608,100.0,,
2014,MNP,,,,15945.417608954,100.0,,
2015,MNP,,,,17665.1007493109,100.0,,
2016,MNP,,,,24225.474169342,100.0,,
2017,MNP,,,,31225.6049960968,100.0,,
2018,MNP,,,,26509.3628379893,100.0,,
2019,MNP,,,,24496.6652122421,100.0,,
2020,MNP,,,,18220.8382427201,100.0,,
2021,MNP,,,,19455.50139424,100.0,,
2022,MNP,,,,23785.754590043,100.0,,
2023,MNP,,,,,100.0,,
1990,MOZ,,30.2826499938965,7.40126991271973,,,,0.0
1991,MOZ,,30.3044700622559,7.40985012054443,288.708092484444,,,
1992,MOZ,,27.8878803253174,7.18043994903565,205.585216062094,,,
1993,MOZ,,28.1216697692871,7.3076000213623,205.189844208699,,,
1994,MOZ,,28.1953392028809,7.36052989959717,196.763143175646,,,
1995,MOZ,,27.4218292236328,7.65047979354858,191.826096861406,,,
1996,MOZ,,,,244.362651012498,,97.2,0.00304
1997,MOZ,39.0,,,287.532091475389,,,0.0118
1998,MOZ,,,,320.125121723292,,,0.0202
1999,MOZ,,14.4112501144409,5.43544006347656,354.406245723711,,,0.0563
2000,MOZ,,16.5642509460449,6.34010982513428,327.12623979157,,,0.11
2001,MOZ,,19.3441104888916,7.08115005493164,304.792138621913,,,0.16
2002,MOZ,,22.7311000823975,8.69935989379883,313.886661721198,,97.5,0.26
2003,MOZ,48.0,,,339.488737800648,1.0,,0.42
2004,MOZ,,30.1592197418213,11.0655002593994,400.056973161545,1.0,,0.679
2005,MOZ,,42.5165710449219,13.5321598052978,436.773856167384,1.5,,0.854
2006,MOZ,,42.0033493041992,15.8562698364258,457.487647833183,2.0,,0.843
2007,MOZ,,46.4692306518555,18.6172008514404,507.874923914304,1.5,,0.91
2008,MOZ,,59.7992897033691,20.8982791900635,592.159111184122,2.3,97.0,1.56
2009,MOZ,51.0,56.9232215881348,23.7465190887451,547.697144193651,2.2,,2.68
2010,MOZ,,60.3175392150879,25.8841094970703,496.185839392659,1.4,,4.17
2011,MOZ,,56.42919921875,26.6728496551514,618.17649286789,3.8,,4.6
2012,MOZ,,53.8298492431641,26.1849498748779,685.685748199513,2.3,,5.0
2013,MOZ,,51.5952606201172,35.0382804870605,686.505672517351,2.8,,5.5
2014,MOZ,,51.2974395751953,34.3894309997559,697.142680444123,2.7,93.6,6.0
2015,MOZ,56.0,51.8305511474609,34.7621917724609,610.563774706589,0.9,,6.5
2016,MOZ,,,27.8942395701084,441.489734819071,4.7,,7.0
2017,MOZ,61.0,49.803840637207,37.0113792419434,470.93856305196,4.4,,7.8
2018,MOZ,,55.0001602172852,30.3368650804695,517.507260258101,8.0,,10.9
2019,MOZ,,58.0135307312012,31.9430628028609,519.09255091362,5.2,96.1,12.5
2020,MOZ,60.0,61.5411491394043,41.2977552767328,462.433876479921,4.6,,14.3
2021,MOZ,,,33.628709753407,509.907829475551,3.8,,16.4
2022,MOZ,,73.4155120849609,37.8922391567718,578.251663751351,5.0,,18.8
